entity,code,year_value,other_portion,alcohol_portion,sugar_portion,dairy_eggs_portion,fruit_vegetables_portion,starchy_roots_portion,pulses_portion,cereals_grains_portion,oils_fats_portion,meat_portion,total_kilocalories,share_obese_adults
Mali,MLI,1982,0.005571030640668524,0.002785515320334262,0.017827298050139277,0.07353760445682452,0.02841225626740947,0.005571030640668524,0.021727019498607242,0.6880222841225627,0.10139275766016713,0.05515320334261838,1795,1.2
Mali,MLI,1983,0.005763688760806916,0.002881844380403458,0.01729106628242075,0.06628242074927954,0.029394812680115272,0.006340057636887608,0.01095100864553314,0.7273775216138328,0.08069164265129683,0.05302593659942363,1735,1.3
Mali,MLI,1984,0.004899292324442025,0.0027218290691344584,0.0261295590636908,0.05715841045182363,0.028307022318998367,0.004899292324442025,0.03320631464344039,0.7256396298312466,0.06750136091453457,0.04953728905824714,1837,1.3
Mali,MLI,1985,0.006676204101096805,0.0033381020505484026,0.021936099189318072,0.04673342870767763,0.024320457796852647,0.004291845493562232,0.02050548402479733,0.7401049117787315,0.09060562708631378,0.04148783977110158,2097,1.4
Mali,MLI,1986,0.00587437867148667,0.0027112516945323093,0.03027564392227745,0.04699502937189336,0.02394938996836873,0.004066877541798464,0.025305015815634886,0.7293267058291911,0.0894713059195662,0.04202440126525079,2213,1.5
Mali,MLI,1987,0.005447117566954153,0.0031774852473899226,0.025873808443032227,0.0463004993191103,0.02541988197911938,0.0031774852473899226,0.02088061733999092,0.7517022242396731,0.076713572401271,0.041307308216069,2203,1.6
Mali,MLI,1988,0.005919661733615222,0.002959830866807611,0.026215644820295984,0.04482029598308668,0.022832980972515855,0.002536997885835095,0.024947145877378434,0.7192389006342494,0.10951374207188161,0.041014799154334036,2365,1.7
Mali,MLI,1989,0.004651162790697674,0.0033826638477801266,0.04143763213530655,0.04566596194503171,0.023255813953488372,0.002536997885835095,0.01733615221987315,0.7158562367864694,0.10232558139534884,0.043551797040169135,2365,1.8
Mali,MLI,1990,0.005,0.002916666666666667,0.0375,0.050833333333333335,0.024583333333333332,0.00625,0.0225,0.69625,0.10958333333333334,0.044583333333333336,2400,1.9
Mali,MLI,1991,0.0054806070826306915,0.002529510961214165,0.047639123102866776,0.048060708263069137,0.026981450252951095,0.007588532883642495,0.03456998313659359,0.6673693086003373,0.11762225969645869,0.04215851602023609,2372,2
Mali,MLI,1992,0.003397027600849257,0.0021231422505307855,0.04118895966029724,0.048407643312101914,0.02505307855626327,0.005520169851380042,0.04670912951167728,0.6908704883227176,0.10021231422505308,0.03651804670912951,2355,2.1
Mali,MLI,1993,0.002131287297527707,0.002131287297527707,0.034526854219948847,0.04774083546462063,0.023870417732310314,0.00980392156862745,0.03751065643648764,0.706308610400682,0.09931798806479114,0.03665814151747655,2346,2.2
Mali,MLI,1994,0.003003003003003003,0.002145002145002145,0.053196053196053195,0.04504504504504504,0.02445302445302445,0.006864006864006864,0.041613041613041614,0.6623766623766624,0.1244101244101244,0.03689403689403689,2331,2.3
Mali,MLI,1995,0.003418803418803419,0.002136752136752137,0.04145299145299145,0.0452991452991453,0.026495726495726495,0.006837606837606838,0.03333333333333333,0.7051282051282052,0.09401709401709402,0.04188034188034188,2340,2.4
Mali,MLI,1996,0.004214075010535188,0.002107037505267594,0.059839865149599665,0.045512010113780026,0.028234302570585755,0.008428150021070375,0.03497682258744206,0.6932153392330384,0.08470290771175727,0.03876949009692372,2373,2.6
Mali,MLI,1997,0.005508474576271186,0.00211864406779661,0.043220338983050846,0.0461864406779661,0.028389830508474576,0.008898305084745763,0.042796610169491524,0.6800847457627118,0.10254237288135593,0.04025423728813559,2360,2.7
Mali,MLI,1998,0.004944375772558714,0.0016481252575195715,0.05686032138442522,0.04697156983930779,0.02843016069221261,0.009476720230737536,0.047795632468067575,0.6646065100947672,0.0984754841367944,0.0407911001236094,2427,2.8
Mali,MLI,1999,0.005303957568339453,0.002039983680130559,0.05507955936352509,0.04691962464300286,0.025703794369645042,0.016319869441044473,0.05263157894736842,0.6621787025703795,0.09302325581395349,0.04079967360261118,2451,3
Mali,MLI,2000,0.0036719706242350062,0.0024479804161566705,0.05589555283557732,0.044471644226846185,0.025703794369645042,0.012647898816809465,0.044063647490820076,0.6764585883312934,0.09587923296613628,0.03875968992248062,2451,3.1
Mali,MLI,2001,0.005195843325339729,0.002398081534772182,0.0539568345323741,0.04396482813749001,0.026378896882494004,0.01718625099920064,0.04036770583533174,0.6638689048760992,0.10751398880895284,0.03916866506794564,2502,3.3
Mali,MLI,2002,0.0068054443554843875,0.0024019215372297837,0.05644515612489992,0.04603682946357086,0.02602081665332266,0.019615692554043235,0.040032025620496396,0.6529223378702962,0.10808646917534027,0.041633306645316254,2498,3.5
Mali,MLI,2003,0.005950019833399445,0.002380007933359778,0.05196350654502182,0.055533518445061485,0.02657675525585085,0.018643395477984926,0.042840142800476,0.6501388337961127,0.10194367314557715,0.044030146767155894,2521,3.7
Mali,MLI,2004,0.005905511811023622,0.002362204724409449,0.05,0.06299212598425197,0.02716535433070866,0.013385826771653543,0.043700787401574806,0.6535433070866141,0.10039370078740158,0.04055118110236221,2540,3.8
Mali,MLI,2005,0.006581494386372435,0.0023228803716608595,0.04839334107626791,0.06813782423538521,0.025551684088269456,0.024003097173828883,0.037553232675183894,0.6507936507936508,0.09407665505226481,0.04258614014711576,2583,4.1
Mali,MLI,2006,0.0052750565184626974,0.002260738507912585,0.050489826676714394,0.073474001507159,0.024114544084400905,0.03278070836473248,0.029012810851544838,0.6465712132629993,0.09570459683496609,0.04031650339110776,2654,4.3
Mali,MLI,2007,0.005143277002204262,0.002204261572373255,0.04775900073475386,0.0804555473916238,0.02718589272593681,0.03930933137398971,0.02645113886847906,0.6429096252755327,0.0881704628949302,0.04041146216017634,2722,4.5
Mali,MLI,2008,0.005401512423478574,0.0021606049693914295,0.04717320849837955,0.08102268635217862,0.020885848037450486,0.04105149441843716,0.026647461289160967,0.6449405833633417,0.08966510622974433,0.04105149441843716,2777,4.8
Mali,MLI,2009,0.006004945249028612,0.0021193924408336277,0.04380077711056164,0.08300953726598376,0.025785941363475805,0.0282585658777817,0.034263511126810316,0.6503002472624514,0.08512892970681737,0.04132815259625574,2831,5
Mali,MLI,2010,0.006398862424457874,0.002132954141485958,0.03732669747600426,0.08211873444720938,0.025595449697831497,0.024884464984002843,0.03732669747600426,0.6658371845005332,0.07607536437966583,0.04230359047280483,2813,5.3
Mali,MLI,2011,0.006002824858757062,0.00211864406779661,0.03213276836158192,0.0826271186440678,0.02401129943502825,0.031073446327683617,0.03919491525423729,0.658545197740113,0.0815677966101695,0.042725988700564974,2832,5.6
Mali,MLI,2012,0.005594405594405594,0.002097902097902098,0.045104895104895106,0.07272727272727272,0.025874125874125874,0.028321678321678322,0.0479020979020979,0.6538461538461539,0.08356643356643356,0.03496503496503497,2860,5.9
Mali,MLI,2013,0.005536332179930796,0.0020761245674740486,0.03460207612456748,0.07404844290657439,0.02387543252595156,0.02491349480968858,0.06262975778546713,0.6442906574394464,0.08685121107266436,0.041176470588235294,2890,6.2
Malta,MLT,1975,0.016764979819931698,0.022974231605091586,0.15212666873641725,0.11393977025768395,0.04967401428127911,0.01552312946289972,0.014281279105867743,0.4063955293387147,0.14653834212977337,0.06178205526234089,3221,14.8
Malta,MLT,1976,0.01398176291793313,0.024620060790273558,0.1580547112462006,0.1209726443768997,0.052583586626139815,0.01458966565349544,0.010638297872340425,0.38358662613981764,0.15045592705167174,0.07051671732522796,3290,15
Malta,MLT,1977,0.013169984686064319,0.026339969372128638,0.15926493108728942,0.12557427258805512,0.04839203675344564,0.019908116385911178,0.010719754977029096,0.357427258805513,0.16477794793261868,0.07442572741194486,3265,15.2
Malta,MLT,1978,0.012025901942645698,0.028368794326241134,0.16897934011717544,0.12303422756706753,0.04378661732963306,0.016651248843663275,0.008942337341967314,0.35337650323774283,0.16527906259636138,0.07955596669750231,3243,15.4
Malta,MLT,1979,0.008730901153726224,0.028999064546304958,0.1627689429373246,0.12410352354225132,0.04646086685375741,0.017149984409105083,0.009978172747115684,0.35266604303086996,0.16526348612410352,0.08387901465544122,3207,15.6
Malta,MLT,1980,0.016277641277641277,0.02764127764127764,0.1593980343980344,0.1121007371007371,0.052518427518427516,0.015049140049140049,0.013513513513513514,0.34797297297297297,0.16461916461916462,0.09090909090909091,3256,15.8
Malta,MLT,1981,0.012237213680577345,0.02698462503922184,0.15563225604016317,0.11672419203012237,0.051145277690618135,0.02259177910260433,0.011295889551302165,0.358016943834327,0.16630059617194853,0.07907122685911515,3187,16.1
Malta,MLT,1982,0.010696920583468396,0.02625607779578606,0.16531604538087522,0.11442463533225283,0.05218800648298217,0.018476499189627228,0.009724473257698542,0.34230145867098866,0.17763371150729335,0.08298217179902755,3085,16.5
Malta,MLT,1983,0.012556342562781713,0.02189311010946555,0.1645202833226014,0.11687057308435286,0.05183515775917579,0.0180296200901481,0.011912427559562138,0.3457823567289118,0.1780424983902125,0.07855763039278815,3106,16.9
Malta,MLT,1984,0.012349799732977304,0.02636849132176235,0.15854472630173566,0.11615487316421896,0.053738317757009345,0.015353805073431242,0.018024032042723633,0.33978638184245663,0.18157543391188252,0.07810413885180241,2996,17.3
Malta,MLT,1985,0.012687052700065062,0.025048796356538713,0.15972674040338322,0.11776187378009109,0.05465191932335719,0.018867924528301886,0.014964216005204945,0.3142485361093038,0.18835393623942745,0.0936890045543266,3074,17.7
Malta,MLT,1986,0.01731748726655348,0.027504244482173174,0.16162988115449914,0.11782682512733446,0.05534804753820034,0.014601018675721562,0.01561969439728353,0.3310696095076401,0.1772495755517827,0.08183361629881154,2945,18.1
Malta,MLT,1987,0.01119157340355497,0.026003949967083606,0.17050691244239632,0.11816984858459513,0.056945358788676764,0.013495720868992759,0.014812376563528637,0.31237656352863724,0.18499012508229098,0.09150757077024359,3038,18.6
Malta,MLT,1988,0.011457670273711012,0.033099936346276254,0.16359007001909612,0.11298535964353915,0.05856142584341184,0.02259707192870783,0.015595162316995544,0.3255887969446213,0.17504774029280712,0.08147676639083386,3142,19
Malta,MLT,1989,0.014835858585858586,0.028724747474747476,0.16130050505050506,0.11237373737373738,0.056502525252525256,0.019570707070707072,0.013573232323232324,0.32386363636363635,0.1755050505050505,0.09375,3168,19.5
Malta,MLT,1990,0.012582781456953643,0.02880794701986755,0.15529801324503312,0.10860927152317881,0.06258278145695365,0.018874172185430464,0.017549668874172187,0.3347682119205298,0.1728476821192053,0.0880794701986755,3020,19.9
Malta,MLT,1991,0.018354430379746836,0.026582278481012658,0.15221518987341773,0.10981012658227848,0.06139240506329114,0.028164556962025317,0.018037974683544303,0.3158227848101266,0.1661392405063291,0.10348101265822784,3160,20.4
Malta,MLT,1992,0.02205177372962608,0.029721955896452542,0.153723234260147,0.11153723234260148,0.062000639181847235,0.024608501118568233,0.01821668264621285,0.31639501438159157,0.16171300735059124,0.10003195909236177,3129,20.9
Malta,MLT,1993,0.02112,0.03104,0.15232,0.10336,0.06912,0.03584,0.01568,0.3216,0.15648,0.09344,3125,21.3
Malta,MLT,1994,0.018020866266202973,0.034777110338286434,0.15396775213404995,0.09579513120455264,0.06639266519127411,0.04236484350300348,0.013594688586784698,0.34935188112551374,0.14068921909579513,0.08504584255453683,3163,21.8
Malta,MLT,1995,0.021367521367521368,0.033577533577533576,0.1523199023199023,0.10622710622710622,0.07356532356532357,0.03296703296703297,0.014957264957264958,0.32051282051282054,0.14713064713064714,0.09737484737484738,3276,22.2
Malta,MLT,1996,0.017916793197692075,0.03097479501973884,0.15396295171576072,0.11175220163984209,0.07197084725174613,0.03735195870027331,0.01730944427573641,0.3170361372608564,0.14394169450349226,0.09778317643486183,3293,22.6
Malta,MLT,1997,0.02301635372501514,0.03028467595396729,0.15505754088431253,0.11720169594185342,0.06783767413688674,0.03543307086614173,0.016959418534221685,0.32222895215021197,0.13204118715929739,0.09993943064809206,3302,23
Malta,MLT,1998,0.026865671641791045,0.025970149253731343,0.14865671641791045,0.11343283582089553,0.07462686567164178,0.041791044776119404,0.014925373134328358,0.32149253731343286,0.13492537313432837,0.09731343283582089,3350,23.4
Malta,MLT,1999,0.026970954356846474,0.03082394783639597,0.15174866627148784,0.10995850622406639,0.07113218731475993,0.041790160047421455,0.015115589804386485,0.31742738589211617,0.13307646710136337,0.1019561351511559,3374,23.8
Malta,MLT,2000,0.029420594416091263,0.028219753827679377,0.14440108075652958,0.10627439207445212,0.07114980486340439,0.0408285800060042,0.015010507355148604,0.33263284299009305,0.13209246472530772,0.0999699789852897,3331,24.3
Malta,MLT,2001,0.029922202274087373,0.02663076002393776,0.14931178934769598,0.10412926391382406,0.07211250748055056,0.0353081986834231,0.014661879114302813,0.32854578096947934,0.13584679832435667,0.10353081986834231,3342,24.7
Malta,MLT,2002,0.02752019144481005,0.027221058929105594,0.1504636553993419,0.10320071791803768,0.07059527370625188,0.03619503440023931,0.015854023332336226,0.33951540532455876,0.12862698175291654,0.10080765779240203,3343,25.2
Malta,MLT,2003,0.029088750371029978,0.024933214603739984,0.1528643514395963,0.10210745028198279,0.07272187592757495,0.03294746215494212,0.014841199168892847,0.3386761650341348,0.1246660730186999,0.10715345799940636,3369,25.6
Malta,MLT,2004,0.028469750889679714,0.03202846975088968,0.1542111506524318,0.10320284697508897,0.0771055753262159,0.03232502965599051,0.015124555160142349,0.3211743772241993,0.12366548042704627,0.11269276393831554,3372,26.1
Malta,MLT,2005,0.02523003858711784,0.027604630454140695,0.15612941525675275,0.09824873849807064,0.07836153161175423,0.03294746215494212,0.013950727218759276,0.331849213416444,0.12377560106856635,0.11190264173345206,3369,26.5
Malta,MLT,2006,0.028503562945368172,0.030581947743467935,0.14400237529691212,0.0997624703087886,0.07897862232779097,0.029097387173396674,0.014251781472684086,0.32808788598574823,0.1336104513064133,0.11312351543942993,3368,27
Malta,MLT,2007,0.026706231454005934,0.03086053412462908,0.14391691394658754,0.10237388724035608,0.0712166172106825,0.028486646884272996,0.014243323442136498,0.3376854599406528,0.12166172106824925,0.1228486646884273,3370,27.4
Malta,MLT,2008,0.02373183031741323,0.032334618807475526,0.1610797982794423,0.10738653218629486,0.07505191337881933,0.03292791456541086,0.013645802432512608,0.30970038564224267,0.12726194007712846,0.11687926431326016,3371,27.9
Malta,MLT,2009,0.026043208049718852,0.0319621189701095,0.16780112459307486,0.0967741935483871,0.07339449541284404,0.026339153595738383,0.014501331754957087,0.3157738976028411,0.13376738680082864,0.11364308967150044,3379,28.3
Malta,MLT,2010,0.021848243283141423,0.027753173900206672,0.1668142899320933,0.09565987599645705,0.06465899025686449,0.030115146147032774,0.012400354295837024,0.34012400354295835,0.12725125479775612,0.1133746678476528,3387,28.7
Malta,MLT,2011,0.024599881446354475,0.032009484291641965,0.15915826911677533,0.0981031416716064,0.06994665085951393,0.026378186129223474,0.012448132780082987,0.3269116775340842,0.13515115589804386,0.11529342027267339,3374,29.1
Malta,MLT,2012,0.029281277728482696,0.03874593315587104,0.16001183081928425,0.10499852114758947,0.06832298136645963,0.025436261461106183,0.011239278320023662,0.318544809228039,0.12984324164448388,0.11357586512866016,3381,29.5
Malta,MLT,2013,0.028123149792776792,0.03493191237418591,0.16222616933096506,0.1053878034339846,0.06483126110124333,0.022498519834221433,0.010953226761397277,0.32267613972764947,0.12966252220248667,0.11870929544108941,3378,29.9
Mauritania,MRT,1975,0.007649158592554819,0.0005099439061703213,0.06629270780214176,0.16420193778684344,0.01988781234064253,0.005099439061703213,0.046914839367669554,0.5481896991330953,0.07241203467618562,0.06884242733299337,1961,1
Mauritania,MRT,1976,0.007526342197691922,0.0010035122930255895,0.08128449573507275,0.16056196688409433,0.019568489713998997,0.0055193176116407425,0.05218263923733066,0.5398896136477672,0.06271951831409935,0.06974410436527848,1993,1.1
Mauritania,MRT,1977,0.008349705304518664,0.0004911591355599214,0.08889980353634577,0.17337917485265225,0.01768172888015717,0.0054027504911591355,0.05697445972495088,0.5157170923379175,0.06434184675834971,0.068762278978389,2036,1.2
Mauritania,MRT,1978,0.007572172266919072,0.000473260766682442,0.0889730241362991,0.16800757217226692,0.017037387600567912,0.006152389966871746,0.05821107430194037,0.5144344533838144,0.0676762896355892,0.07146237576904875,2113,1.3
Mauritania,MRT,1979,0.008280565026790063,0.0004870920603994155,0.09011203117389187,0.16755966877739892,0.020457866536775452,0.006819288845591817,0.058451047247929856,0.501704822211398,0.0754992693619094,0.07062834875791525,2053,1.4
Mauritania,MRT,1980,0.006563525550867323,0.00046882325363338024,0.08157524613220815,0.1631504922644163,0.01969057665260197,0.005625879043600563,0.059540553211439286,0.5039849976558838,0.08860759493670886,0.07079231129864041,2133,1.5
Mauritania,MRT,1981,0.006931608133086876,0.0004621072088724584,0.08410351201478743,0.16404805914972273,0.017097966728280962,0.006469500924214418,0.06377079482439926,0.4833641404805915,0.1012014787430684,0.07255083179297597,2164,1.6
Mauritania,MRT,1982,0.0072992700729927005,0,0.08759124087591241,0.1624087591240876,0.016423357664233577,0.005474452554744526,0.060218978102189784,0.4936131386861314,0.09717153284671533,0.0697992700729927,2192,1.8
Mauritania,MRT,1983,0.005691056910569106,0.0004065040650406504,0.08577235772357723,0.14959349593495935,0.026016260162601626,0.004471544715447155,0.044715447154471545,0.5276422764227642,0.09715447154471545,0.05853658536585366,2460,1.9
Mauritania,MRT,1984,0.006188118811881188,0,0.08127062706270627,0.15305280528052806,0.03382838283828383,0.004125412541254125,0.03094059405940594,0.54496699669967,0.0891089108910891,0.056518151815181515,2424,2.1
Mauritania,MRT,1985,0.006092607636068237,0,0.08326563769293258,0.15475223395613322,0.01462225832656377,0.0036555645816409425,0.038180341186027617,0.5617384240454915,0.08204711616571893,0.05564581640942323,2462,2.3
Mauritania,MRT,1986,0.007698541329011345,0,0.09319286871961102,0.13452188006482982,0.013776337115072933,0.0032414910858995136,0.04173419773095624,0.5478119935170178,0.09927066450567261,0.058752025931928686,2468,2.4
Mauritania,MRT,1987,0.006377042646472699,0,0.0940613790354723,0.12953367875647667,0.012355520127540853,0.0039856516540454365,0.04703068951773615,0.5340773216420884,0.1151853328019131,0.05739338381825428,2509,2.6
Mauritania,MRT,1988,0.00753968253968254,0,0.10714285714285714,0.13134920634920635,0.012698412698412698,0.004365079365079365,0.04206349206349207,0.5380952380952381,0.1003968253968254,0.05634920634920635,2520,2.8
Mauritania,MRT,1989,0.006677140612725845,0,0.10919088766692851,0.12411626080125687,0.01178318931657502,0.003927729772191673,0.04870384917517675,0.5479183032207384,0.08915946582875098,0.05852317360565593,2546,3
Mauritania,MRT,1990,0.006407689227072487,0,0.10812975570684821,0.11934321185422507,0.011613936724068883,0.004405286343612335,0.0420504605526632,0.5382458950740889,0.1105326391670004,0.059271125350420506,2497,3.3
Mauritania,MRT,1991,0.006354249404289118,0.0003971405877680699,0.10881652104845115,0.11477362986497221,0.013899920571882446,0.004765687053216839,0.0409054805401112,0.5559968228752978,0.09451945988880063,0.059571088165210485,2518,3.5
Mauritania,MRT,1992,0.006301693580149665,0,0.09019298936589208,0.11776289877904687,0.011421819614021268,0.004726270185112249,0.04253643166601024,0.5561244584482079,0.1165813312327688,0.054352107128790864,2539,3.7
Mauritania,MRT,1993,0.004611837048424289,0,0.1083781706379708,0.11760184473481937,0.0180630284396618,0.004611837048424289,0.043812451960030745,0.5511145272867025,0.10953112990007687,0.042275172943889314,2602,3.9
Mauritania,MRT,1994,0.005533596837944664,0,0.09367588932806324,0.1150197628458498,0.019762845849802372,0.003952569169960474,0.054940711462450595,0.5632411067193676,0.0992094861660079,0.04466403162055336,2530,4.2
Mauritania,MRT,1995,0.005436893203883495,0,0.12116504854368933,0.10912621359223301,0.019805825242718445,0.003883495145631068,0.048155339805825245,0.5281553398058253,0.12077669902912622,0.04349514563106796,2575,4.4
Mauritania,MRT,1996,0.004610065309258548,0,0.1098732232039954,0.11102573953131002,0.01920860545524395,0.0034575489819439107,0.049942374183634265,0.5370726085286208,0.11986169804072225,0.04494813676527084,2603,4.6
Mauritania,MRT,1997,0.004576659038901602,0,0.11098398169336385,0.10945842868039664,0.02212051868802441,0.004958047292143402,0.05110602593440122,0.5389016018306636,0.10945842868039664,0.048436308161708616,2622,4.9
Mauritania,MRT,1998,0.006026365348399247,0,0.11751412429378531,0.10659133709981168,0.012052730696798493,0.003766478342749529,0.06064030131826742,0.5401129943502825,0.10583804143126177,0.04745762711864407,2655,5.1
Mauritania,MRT,1999,0.006446719757299962,0,0.12135001896094046,0.10731892301858172,0.016685627607129314,0.0037921880925293893,0.04778156996587031,0.521425862722791,0.12817595752749336,0.04702313234736443,2637,5.4
Mauritania,MRT,2000,0.006838905775075988,0,0.15235562310030396,0.10106382978723404,0.018996960486322188,0.005319148936170213,0.03951367781155015,0.4973404255319149,0.12196048632218845,0.05661094224924012,2632,5.7
Mauritania,MRT,2001,0.007619047619047619,0,0.15123809523809523,0.1059047619047619,0.016761904761904763,0.004952380952380952,0.049523809523809526,0.4899047619047619,0.11657142857142858,0.057523809523809526,2625,6
Mauritania,MRT,2002,0.006065200909780136,0,0.13419257012888552,0.10955269143290372,0.019711902956785442,0.00530705079605762,0.04927975739196361,0.49241849886277483,0.12357846853677028,0.05989385898407885,2638,6.2
Mauritania,MRT,2003,0.007005899705014749,0,0.12094395280235988,0.10324483775811209,0.016224188790560472,0.006268436578171091,0.0420353982300885,0.5298672566371682,0.11688790560471976,0.05752212389380531,2712,6.6
Mauritania,MRT,2004,0.007695267410542516,0,0.1281262023855329,0.1088880338591766,0.019238168526356292,0.006925740669488265,0.038476337052712584,0.5001923816852636,0.13081954597922277,0.0596383224317045,2599,6.9
Mauritania,MRT,2005,0.005705591479650057,0,0.1198174210726512,0.10612400152149107,0.018257892734880182,0.00798782807151008,0.043742868010650436,0.5062761506276151,0.13389121338912133,0.05819703309243058,2629,7.2
Mauritania,MRT,2006,0.006915097963887821,0,0.1225509028044564,0.107952362658471,0.016903572800614674,0.006146753745678064,0.043795620437956206,0.5055704955820207,0.1348444102958125,0.05532078371110257,2603,7.5
Mauritania,MRT,2007,0.0062362435803374906,0,0.1371973587674248,0.09977989728539985,0.02677916360968452,0.005502567865003668,0.04512105649303008,0.49816581071166544,0.1302274394717535,0.05099046221570066,2726,7.9
Mauritania,MRT,2008,0.006493506493506494,0,0.12698412698412698,0.10281385281385282,0.022005772005772004,0.00468975468975469,0.045093795093795096,0.512987012987013,0.13347763347763347,0.045454545454545456,2772,8.2
Mauritania,MRT,2009,0.0065170166545981175,0,0.12635771180304128,0.09956553222302679,0.020999275887038378,0.007965242577842143,0.04380883417813179,0.5206372194062274,0.12490948587979725,0.049239681390296886,2762,8.6
Mauritania,MRT,2010,0.006792992491955667,0,0.12406149445834823,0.10225241329996425,0.016803718269574545,0.006077940650697175,0.04576331784054344,0.506614229531641,0.14301036825169824,0.0486235252055774,2797,8.9
Mauritania,MRT,2011,0.007483962936564505,0,0.12437633642195296,0.10441910192444762,0.018175338560228082,0.006414825374198147,0.040983606557377046,0.4971489665003564,0.1518175338560228,0.04918032786885246,2806,9.3
Mauritania,MRT,2012,0.00904977375565611,0,0.11695092238078664,0.10894535328924469,0.02018795683954055,0.007657500870170553,0.04385659589279499,0.4984336930038287,0.1461886529759833,0.04872955099199443,2873,9.7
Mauritania,MRT,2013,0.009388038942976356,0,0.12239221140472879,0.10883171070931849,0.019471488178025034,0.005910987482614743,0.044853963838664815,0.5187760778859527,0.1213490959666203,0.049026425591098745,2876,10.1
Mauritius,MUS,1975,0.009693053311793215,0.013731825525040387,0.1732633279483037,0.050080775444264945,0.01332794830371567,0.009693053311793215,0.024232633279483037,0.5351373182552503,0.13570274636510501,0.035137318255250405,2476,2.5
Mauritius,MUS,1976,0.00925553319919517,0.015694164989939637,0.1641851106639839,0.060362173038229376,0.01609657947686117,0.011670020120724347,0.027766599597585512,0.5187122736418511,0.13843058350100604,0.037826961770623745,2485,2.6
Mauritius,MUS,1977,0.010228166797797011,0.016522423288749016,0.16758457907159716,0.06845003933910307,0.016129032258064516,0.010228166797797011,0.024783634933123525,0.506294256490952,0.13414634146341464,0.045633359559402044,2542,2.7
Mauritius,MUS,1978,0.012687427912341407,0.014609765474817378,0.1710880430603614,0.0592079969242599,0.015763168012302962,0.010765090349865437,0.03806228373702422,0.4936562860438293,0.14186851211072665,0.04229142637447136,2601,2.8
Mauritius,MUS,1979,0.00977076287110109,0.016910935738444193,0.15520481022172117,0.05486659150695227,0.014280345734686208,0.009019165727170236,0.021044720030063885,0.5167230364524614,0.15783540022547915,0.04434423149192033,2661,2.9
Mauritius,MUS,1980,0.009534706331045004,0.012967200610221205,0.17009916094584288,0.05491990846681922,0.013729977116704805,0.008771929824561403,0.031655225019069415,0.4958047292143402,0.16209000762776507,0.04042715484363082,2622,3
Mauritius,MUS,1981,0.009314456035767511,0.011549925484351714,0.17436661698956782,0.05700447093889717,0.013040238450074515,0.011922503725782414,0.030923994038748136,0.47652757078986585,0.17883755588673622,0.03651266766020864,2684,3.1
Mauritius,MUS,1982,0.009487666034155597,0.012523719165085389,0.16622390891840608,0.05199240986717268,0.013282732447817837,0.011005692599620493,0.018216318785578747,0.501707779886148,0.17988614800759015,0.03567362428842505,2635,3.2
Mauritius,MUS,1983,0.012269938650306749,0.01303680981595092,0.16487730061349692,0.060199386503067484,0.014570552147239263,0.011886503067484663,0.030291411042944784,0.48964723926380366,0.16909509202453987,0.03412576687116564,2608,3.3
Mauritius,MUS,1984,0.009818731117824773,0.012084592145015106,0.1778700906344411,0.061933534743202415,0.012462235649546828,0.014350453172205438,0.02530211480362538,0.49131419939577037,0.16012084592145015,0.03474320241691843,2648,3.4
Mauritius,MUS,1985,0.010792705619650168,0.011537030145143283,0.17640491254186824,0.057685150725716415,0.013770003721622627,0.014142165984369185,0.030889467807964272,0.48195013025679195,0.17045031633792335,0.0323781168589505,2687,3.6
Mauritius,MUS,1986,0.010522496371552975,0.012336719883889695,0.19339622641509435,0.05370101596516691,0.013062409288824383,0.012336719883889695,0.027576197387518143,0.4702467343976778,0.17017416545718433,0.03664731494920174,2756,3.7
Mauritius,MUS,1987,0.011235955056179775,0.014860456687205509,0.17216382747372236,0.06016672707502718,0.013410656034795215,0.013048205871692642,0.03769481696266763,0.4646611090974991,0.16962667633200434,0.04313156940920623,2759,3.8
Mauritius,MUS,1988,0.012741172187841281,0.016017473607571896,0.18856934838005096,0.06625409537677467,0.016017473607571896,0.011285038223516564,0.03312704768838733,0.45686203130688025,0.15544230069166362,0.04368401892974154,2747,4
Mauritius,MUS,1989,0.013410656034795215,0.01594780717651323,0.1906487857919536,0.06089162740123233,0.016310257339615802,0.015222906850308082,0.02573396158028271,0.46284885828198624,0.15295396882928597,0.04603117071402682,2759,4.2
Mauritius,MUS,1990,0.013285457809694794,0.014721723518850987,0.15691202872531418,0.06104129263913824,0.018312387791741474,0.012567324955116697,0.03123877917414722,0.47432675044883305,0.16086175942549372,0.05673249551166966,2785,4.4
Mauritius,MUS,1991,0.012190749372534958,0.017210469702402295,0.15059160989602008,0.06597346719254213,0.01936177841520258,0.013624955181068482,0.027967013266403728,0.47257081391179634,0.15847974184295446,0.06202940121907494,2789,4.6
Mauritius,MUS,1992,0.013503909026297086,0.01812366737739872,0.14712153518123666,0.06609808102345416,0.0216773276474769,0.014925373134328358,0.03091684434968017,0.4651741293532338,0.16204690831556504,0.06041222459132907,2814,4.8
Mauritius,MUS,1993,0.014336917562724014,0.016129032258064516,0.13512544802867382,0.06702508960573476,0.026164874551971327,0.011111111111111112,0.03082437275985663,0.4698924731182796,0.16917562724014337,0.060215053763440864,2790,5
Mauritius,MUS,1994,0.014467184191954835,0.015525758645024701,0.13302752293577982,0.0716302046577276,0.025758645024700072,0.01305575158786168,0.02893436838390967,0.4382498235709245,0.1990119971771348,0.06033874382498236,2834,5.2
